"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"INTL FCStone","INTL","56.50","56.81","55.98","+0.56","+1.00%","51.60K","24/08"
"Intrepid Potash","IPI","3.400","3.400","3.340","+0.050","+1.49%","496.96K","24/08"
"Invacare","IVC","15.20","15.93","15.10","-0.60","-3.80%","469.14K","24/08"
"Investment Tech","ITG","21.83","21.99","21.71","+0.09","+0.41%","106.05K","24/08"
"Iridium","IRDM","20.85","21.05","20.51","+0.15","+0.72%","876.78K","24/08"
"iRobot","IRBT","108.07","108.16","104.44","+2.47","+2.34%","711.37K","24/08"
"Itron","ITRI","65.15","65.50","64.30","-0.15","-0.23%","290.91K","24/08"
"J & J Snack Foods","JJSF","143.38","145.35","142.73","+0.20","+0.14%","55.29K","24/08"
"John Bean Tech","JBT","113.50","113.65","110.80","+2.75","+2.48%","102.66K","24/08"
"Kaiser","KALU","109.13","109.73","106.51","+2.41","+2.26%","57.99K","24/08"
"Kaman","KAMN","65.67","65.83","65.08","+0.49","+0.75%","138.00K","24/08"
"KapStone Paper&Packaging","KS","34.31","34.38","34.30","-0.04","-0.12%","854.01K","24/08"
"Kelly Services A","KELYA","26.01","26.12","25.16","+0.79","+3.13%","260.91K","24/08"
"Kirklands","KIRK","12.08","12.19","11.87","+0.22","+1.85%","122.06K","24/08"
"Kite","KRG","17.51","17.54","17.37","+0.08","+0.46%","340.26K","24/08"
"Knight Transportation","KNX","32.81","33.16","32.68","+0.11","+0.34%","888.65K","24/08"
"Kopin","KOPN","2.280","2.315","2.230","+0.050","+2.24%","260.60K","24/08"
"Koppers","KOP","35.00","35.10","33.95","+0.95","+2.79%","294.01K","24/08"
"Korn/Ferry","KFY","66.41","66.97","66.14","-0.27","-0.40%","385.16K","24/08"
"Kraton","KRA","48.15","48.24","46.73","+1.62","+3.48%","203.78K","24/08"
"Kulicke&Soffa","KLIC","25.62","25.83","25.53","+0.13","+0.51%","365.89K","24/08"
"La-Z-Boy","LZB","33.30","33.95","33.06","-0.25","-0.75%","764.69K","24/08"
"Lannett Com","LCI","5.15","5.35","4.70","+0.40","+8.42%","2.79M","24/08"
"LCI Industries","LCII","92.40","93.10","91.95","+0.40","+0.43%","142.69K","24/08"
"Legacy Texas Financial Grp","LTXB","45.58","45.79","45.50","-0.10","-0.22%","121.15K","24/08"
"Lendingtree","TREE","240.20","242.00","234.60","+6.25","+2.67%","94.88K","24/08"
"Lexington","LXP","9.17","9.19","9.09","+0.03","+0.33%","492.50K","24/08"
"LGI Homes","LGIH","56.76","57.94","56.70","-0.52","-0.91%","153.28K","24/08"
"LHC Group","LHCG","99.47","99.82","98.01","+0.75","+0.76%","235.15K","24/08"
"Ligand","LGND","251.32","253.39","249.92","+1.35","+0.54%","249.14K","24/08"
"Lindsay","LNN","92.40","92.58","91.06","+1.26","+1.38%","23.61K","24/08"
"Liquidity Services","LQDT","7.25","7.35","7.15","+0.05","+0.69%","40.77K","24/08"
"Lithia Motors","LAD","85.79","86.96","85.40","-1.02","-1.18%","141.55K","24/08"
"Littelfuse","LFUS","219.01","220.16","216.34","+1.97","+0.91%","78.30K","24/08"
"LivePerson","LPSN","26.00","26.30","24.80","+1.20","+4.84%","601.93K","24/08"
"LogMeIn","LOGM","81.90","82.20","80.55","+1.25","+1.55%","672.90K","24/08"
"Lsb Industries","LXU","7.11","7.29","7.06","-0.03","-0.42%","74.94K","24/08"
"LSC Communications","LKSD","12.34","12.44","12.22","+0.10","+0.82%","127.42K","24/08"
"LTC Properties","LTC","45.68","45.73","45.28","+0.13","+0.29%","115.63K","24/08"
"Lumber Liquidators","LL","17.33","17.52","17.22","-0.02","-0.12%","888.48K","24/08"
"Lumentum Holdings Inc","LITE","65.10","65.40","64.00","+0.50","+0.77%","1.41M","24/08"
"Luminex","LMNX","28.00","28.14","27.72","+0.23","+0.83%","268.84K","24/08"
"Lydall","LDL","44.55","44.80","44.10","-0.15","-0.34%","57.17K","24/08"
"M/I Homes","MHO","26.08","26.34","25.88","+0.11","+0.42%","261.99K","24/08"
"Magellan Health","MGLN","75.10","75.35","74.50","+0.05","+0.07%","257.86K","24/08"
"Maiden Holdings","MHLD","4.05","4.10","3.88","+0.20","+5.19%","539.89K","24/08"
"ManTech","MANT","64.98","65.72","64.31","+0.77","+1.20%","99.47K","24/08"
"Marcus","MCS","39.20","39.60","39.00","-0.30","-0.76%","48.40K","24/08"
"MarineMax","HZO","21.25","21.45","20.90","+0.15","+0.71%","133.92K","24/08"
"Marriot Vacations Worldwide","VAC","124.830","125.170","123.750","+0.530","+0.43%","213.60K","24/08"
"Marten Transport","MRTN","22.00","22.30","21.95","-0.15","-0.68%","103.05K","24/08"
"Masimo","MASI","117.30","118.09","116.32","+0.64","+0.55%","284.37K","24/08"
"Materion","MTRN","63.60","63.95","62.50","+0.75","+1.19%","64.78K","24/08"
"Matrix","MTRX","21.35","21.75","21.20","-0.15","-0.70%","154.77K","24/08"
"Matson","MATX","36.520","36.900","36.406","+0.070","+0.19%","96.69K","24/08"
"Matthews","MATW","53.00","53.25","52.70","-0.05","-0.09%","68.35K","24/08"
"MDC","MDC","32.55","32.76","32.31","-0.09","-0.28%","273.21K","24/08"
"Medidata","MDSO","81.67","81.87","80.36","+1.40","+1.74%","363.72K","24/08"
"MEDIFAST","MED","224.79","225.78","221.71","+0.89","+0.40%","92.63K","24/08"
"Mercury","MRCY","51.85","52.04","51.31","+0.61","+1.19%","172.58K","24/08"
"Meridian","VIVO","15.65","15.80","15.40","-0.05","-0.32%","196.29K","24/08"
"Merit","MMSI","57.65","57.90","57.25","+0.25","+0.44%","197.30K","24/08"
"Meritage","MTH","43.20","43.62","43.00","-0.15","-0.35%","399.92K","24/08"
"Methode Electronics","MEI","39.85","40.33","39.65","-0.20","-0.50%","115.96K","24/08"
"MicroStrategy","MSTR","149.67","150.08","142.35","+7.88","+5.56%","224.89K","24/08"
"MiMedx","MDXG","4.45","4.68","4.03","+0.25","+5.95%","5.48M","24/08"
"MKS Instruments","MKSI","91.95","91.95","89.90","+2.10","+2.34%","784.83K","24/08"
"Mobile Mini","MINI","43.20","44.16","42.95","-0.70","-1.59%","140.51K","24/08"
"Momenta","MNTA","27.15","27.50","26.85","0.00","0.00%","151.63K","24/08"
"Monarch","MCRI","47.67","47.96","47.49","+0.05","+0.10%","57.37K","24/08"
"Monotype","TYPE","21.90","22.15","21.85","-0.05","-0.23%","124.45K","24/08"
"Monro Muffler Brake","MNRO","70.50","71.35","70.20","-0.55","-0.77%","215.42K","24/08"
"Moog","MOGa","79.45","79.64","79.20","+0.09","+0.11%","112.23K","24/08"
"Motorcar Parts","MPAA","26.08","26.22","25.86","+0.16","+0.62%","117.98K","24/08"
"Movado","MOV","50.95","51.55","50.40","-0.30","-0.59%","253.16K","24/08"
"MTS Systems","MTSC","52.55","53.00","52.50","-0.10","-0.19%","34.33K","24/08"
"Mueller Industries","MLI","33.22","33.37","33.03","+0.20","+0.61%","109.37K","24/08"
"Multi-Color","LABL","61.10","61.30","60.80","+0.10","+0.16%","51.64K","24/08"
"Myers Industries","MYE","22.75","22.80","22.30","+0.40","+1.79%","95.69K","24/08"
"MYR Group","MYRG","35.06","35.86","34.75","-0.06","-0.17%","96.00K","24/08"
"Nanometrics","NANO","44.14","44.18","43.19","+1.27","+2.96%","420.16K","24/08"
"National Presto Industries","NPK","139.05","139.05","137.35","+1.10","+0.80%","19.81K","24/08"
"Natus","BABY","36.20","36.60","36.05","-0.25","-0.69%","122.63K","24/08"
"Nautilus","NLS","15.350","15.350","14.900","+0.750","+5.14%","295.05K","24/08"
"Navigant","NCI","23.92","23.97","23.67","+0.20","+0.84%","233.38K","24/08"
"NBT Bancorp","NBTB","41.14","41.30","40.99","+0.03","+0.07%","37.33K","24/08"
"Neenah Paper","NP","89.45","89.75","88.78","+0.50","+0.56%","44.97K","24/08"
"Nektar","NKTR","63.89","64.32","63.20","+0.38","+0.60%","1.22M","24/08"
"Neogen","NEOG","88.78","89.09","87.38","+1.24","+1.42%","126.87K","24/08"
"NETGEAR","NTGR","73.05","73.50","72.30","+0.50","+0.69%","271.32K","24/08"
"Newpark Resources","NR","10.800","10.950","10.700","-0.100","-0.92%","392.22K","24/08"
"NIC","EGOV","17.05","17.30","17.05","-0.05","-0.29%","184.97K","24/08"
"Northern Oil&Gas","NOG","3.300","3.430","3.290","-0.010","-0.30%","564.56K","23/08"
"Northfield Bancorp","NFBK","16.60","16.70","16.54","-0.02","-0.12%","82.51K","24/08"
"Northwest Bancshares","NWBI","18.34","18.43","18.33","-0.03","-0.16%","222.86K","24/08"
"Northwest Natural Gas","NWN","63.65","64.05","63.25","-0.25","-0.39%","127.28K","24/08"
"NutriSystem","NTRI","38.40","40.45","38.35","-2.05","-5.07%","432.91K","24/08"
"OFG Bancorp","OFG","16.55","16.70","16.20","+0.10","+0.61%","246.25K","24/08"
"Old National Bancorp","ONB","20.10","20.30","20.05","-0.05","-0.25%","551.73K","24/08"
"Ollies Bargain Outlet Holdings Inc","OLLI","80.55","80.65","79.10","+0.85","+1.07%","478.73K","24/08"
"Olympic Steel","ZEUS","21.59","21.63","21.25","+0.31","+1.46%","53.44K","24/08"
"Omnicell","OMCL","68.20","68.80","67.55","+0.65","+0.96%","545.29K","24/08"
"Onespan","OSPN","18.40","18.50","18.15","+0.20","+1.10%","95.71K","24/08"
"Opus Bank","OPB","28.30","28.50","28.00","-0.10","-0.35%","91.07K","24/08"
"Orion Group","ORN","8.780","8.970","8.760","-0.110","-1.24%","158.71K","24/08"
"Oritani","ORIT","16.45","16.60","16.45","-0.10","-0.60%","155.62K","24/08"
"OSI Systems","OSIS","76.63","82.94","74.92","-0.53","-0.69%","386.43K","24/08"
"Oxford Industries","OXM","93.32","94.30","92.92","-0.83","-0.88%","70.14K","24/08"
"Papa John's","PZZA","44.70","45.29","42.59","+1.97","+4.61%","4.85M","24/08"
"Park Electrochemical","PKE","21.34","21.35","21.15","+0.09","+0.42%","114.03K","24/08"
"Patrick","PATK","63.40","63.88","63.10","-0.10","-0.16%","77.06K","24/08"
"PDC Energy","PDCE","54.210","55.930","53.990","-0.780","-1.42%","507.98K","24/08"
"Pennsylvania RE","PEI","10.42","10.52","10.33","-0.05","-0.48%","495.31K","24/08"
"Perficient","PRFT","28.03","28.24","27.80","+0.29","+1.05%","197.90K","24/08"
"Perry Ellis","PERY","27.70","27.88","27.50","+0.12","+0.44%","48.46K","24/08"
"PetMed Express","PETS","37.00","38.47","36.99","-1.20","-3.14%","463.23K","24/08"
"PGT Innovations","PGTI","24.750","24.950","24.500","0.000","0.00%","703.74K","24/08"
"Phibro","PAHC","50.75","50.95","49.90","+0.90","+1.81%","211.92K","24/08"
"Pinnacle","PNFP","64.45","65.15","64.35","-0.40","-0.62%","317.61K","24/08"
"Pioneer Energy Services","PES","3.400","3.650","3.350","-0.100","-2.86%","568.25K","24/08"
"Piper Jaffray","PJC","78.00","78.60","77.90","-0.05","-0.06%","30.99K","24/08"
"Plexus","PLXS","60.95","61.06","60.52","+0.11","+0.18%","88.30K","24/08"
"Powell Industries","POWL","40.08","40.36","39.81","-0.05","-0.12%","16.01K","24/08"
"Power Integrations","POWI","72.70","73.40","72.25","+0.05","+0.07%","141.82K","24/08"
"PRA Group Inc","PRAA","37.85","38.15","37.70","0.00","0.00%","101.25K","24/08"
"ProAssurance","PRA","48.00","48.35","47.40","+0.40","+0.84%","140.54K","24/08"
"Progress","PRGS","40.60","40.67","39.65","+1.00","+2.53%","296.00K","24/08"
"Proto Labs","PRLB","146.90","147.10","145.00","+2.05","+1.42%","73.94K","24/08"
"Provident","PFS","25.63","25.83","25.59","-0.09","-0.35%","113.38K","24/08"
"PS Business Parks","PSB","129.35","129.88","128.71","+0.28","+0.22%","89.50K","24/08"
"Quaker Chemical","KWR","177.34","180.00","177.18","+0.09","+0.05%","29.72K","24/08"
"Quality Systems","QSII","22.37","22.62","22.25","-0.03","-0.13%","150.89K","24/08"
"Qualys","QLYS","90.050","90.150","87.450","+2.650","+3.03%","336.90K","24/08"
"Quanex Building Products","NX","16.75","17.15","16.70","-0.30","-1.76%","74.18K","24/08"
"QuinStreet","QNST","16.020","16.420","15.750","+0.220","+1.39%","1.27M","24/08"
"Quorum Health","QHC","4.280","4.340","4.150","-0.040","-0.93%","210.80K","24/08"
"Rambus","RMBS","11.92","11.92","11.73","+0.19","+1.62%","826.45K","24/08"
"Raven","RAVN","48.65","49.80","46.50","+1.80","+3.84%","302.14K","24/08"
"Rayonier Advanced Materials","RYAM","21.03","21.11","20.86","+0.12","+0.57%","364.46K","24/08"
"Re Max Holding","RMAX","49.50","50.00","49.10","+0.20","+0.41%","103.32K","24/08"
"Red Robin Gourmet Burgers","RRGB","40.75","41.85","40.60","0.00","0.00%","321.89K","24/08"
"Regis","RGS","21.40","21.52","21.19","+0.26","+1.23%","579.49K","24/08"
"Rent-A-Center","RCII","14.74","14.77","14.70","+0.01","+0.07%","384.84K","24/08"
"Repligen","RGEN","52.95","53.46","52.41","+0.75","+1.44%","464.15K","24/08"
"Resources Connection","RECN","15.75","15.90","15.65","+0.10","+0.64%","60.99K","24/08"
"Retail Opportunity","ROIC","19.65","19.67","19.46","+0.07","+0.36%","498.88K","24/08"
"REX American Resources","REX","79.61","80.22","77.97","+1.26","+1.61%","14.54K","24/08"
"RLI","RLI","77.59","77.72","76.79","+0.69","+0.90%","80.65K","24/08"
"Roadrunner","RRTS","1.37","1.48","1.37","-0.07","-4.86%","740.65K","24/08"
"Rogers","ROG","135.19","135.23","133.28","+1.26","+0.94%","94.75K","24/08"
"RR Donnelley & Sons","RRD","5.22","5.24","5.12","+0.10","+1.95%","446.78K","24/08"
"Rudolph","RTEC","27.55","27.90","27.45","+0.20","+0.73%","192.57K","24/08"
"Ruth's Hospitality","RUTH","31.60","31.68","31.40","+0.10","+0.32%","132.36K","24/08"
"S&T Bancorp","STBA","47.53","47.70","47.13","+0.58","+1.24%","55.58K","24/08"
"Sabra","SBRA","23.14","23.25","22.96","-0.09","-0.39%","840.41K","24/08"
"Safety Insurance","SAFT","95.95","96.55","95.05","+0.65","+0.68%","13.66K","24/08"
"Saia","SAIA","77.05","78.30","76.95","-0.30","-0.39%","83.37K","24/08"
"Sanderson Farms","SAFM","109.25","112.77","106.51","+2.78","+2.61%","783.26K","24/08"
"Sanmina","SANM","30.60","30.75","30.35","+0.05","+0.16%","178.95K","24/08"
"Saul Centers","BFS","59.04","59.97","58.72","+0.49","+0.84%","20.70K","24/08"
"ScanSource","SCSC","42.55","42.90","42.40","-0.10","-0.23%","135.72K","24/08"
"Scholastic","SCHL","41.95","42.07","41.57","+0.17","+0.41%","66.86K","24/08"
"Schweitzer-Mauduit","SWM","40.54","40.64","40.01","+0.45","+1.12%","86.27K","24/08"
"Scientific Games","SGMS","31.20","31.60","30.75","+0.50","+1.63%","631.82K","24/08"
"SEACOR","CKH","53.10","53.58","52.30","+0.87","+1.67%","105.96K","24/08"
"Select Medical","SEM","19.50","19.60","19.20","+0.10","+0.52%","447.23K","24/08"
"Selective","SIGI","63.85","64.10","63.40","+0.25","+0.39%","225.01K","24/08"
"Semtech","SMTC","50.45","51.20","50.25","+0.50","+1.00%","429.33K","24/08"
"Seneca Foods A","SENEA","30.60","31.68","30.50","-0.75","-2.39%","12.44K","24/08"
"ServisFirst Bancshares","SFBS","43.07","43.52","43.04","-0.40","-0.92%","113.45K","24/08"
"Shoe Carnival","SCVL","33.67","35.35","33.35","-1.70","-4.81%","393.79K","24/08"
"Shutterstock","SSTK","52.96","53.13","51.69","+1.27","+2.46%","155.36K","24/08"
"Simmons First National","SFNC","31.10","31.40","31.05","-0.20","-0.64%","193.32K","24/08"
"Simpson Manufacturing","SSD","74.73","74.82","74.06","+0.43","+0.58%","147.09K","24/08"
"SkyWest","SKYW","64.00","64.10","62.30","+1.30","+2.07%","99.18K","24/08"
"Sleep Number","SL2","27.930","27.930","27.930","+0.290","+1.05%","0","24/08"
"Sonic","SONC","34.53","34.97","33.95","+0.27","+0.79%","644.23K","24/08"
"Sonic Automotive","SAH","21.75","22.10","21.55","-0.25","-1.14%","133.17K","24/08"
"South Jersey Industries","SJI","33.07","33.44","33.02","-0.27","-0.81%","324.45K","24/08"
"Southside","SBSI","35.87","36.10","35.71","-0.10","-0.28%","50.24K","24/08"
"SpartanNash Co","SPTN","21.47","21.62","21.22","+0.12","+0.56%","112.80K","24/08"
"Spectrum","SPPI","24.53","24.63","23.55","+0.85","+3.59%","855.19K","24/08"
"Spire","SR","75.65","75.85","75.25","+0.05","+0.07%","105.54K","24/08"
"Spok Holdings","SPOK","15.60","15.75","15.45","0.00","0.00%","186.11K","24/08"
"SPS Commerce","SPSC","97.20","97.54","94.70","+2.48","+2.62%","128.38K","24/08"
"SPX Corp","SPXC","34.35","34.62","34.18","+0.11","+0.32%","192.00K","24/08"
"SPX FLOW Inc","FLOW","49.03","49.46","48.39","+0.34","+0.70%","213.84K","24/08"
"Stage Stores","SSI","2.14","2.20","2.12","+0.03","+1.42%","187.48K","24/08"
"Stampscom","STMP","235.30","238.00","232.73","+2.10","+0.90%","195.36K","24/08"
"Standard Motor Products","SMP","50.93","51.38","50.26","+0.22","+0.43%","83.33K","24/08"
"Standex","SXI","112.10","112.90","110.40","+2.25","+2.05%","56.18K","24/08"
"Stein Mart","SMRT","2.30","2.65","2.25","-0.35","-13.21%","1.45M","24/08"
"Stepan","SCL","88.83","89.36","87.31","+1.35","+1.54%","45.47K","24/08"
"Sterling Bancorp","STL","22.90","23.08","22.70","0.00","0.00%","1.78M","24/08"
"Steven Madden","SHOO","58.30","58.95","57.80","-0.25","-0.43%","421.42K","24/08"
"Stewart Info Services","STC","45.24","45.34","45.09","+0.18","+0.40%","46.62K","24/08"
"Strategic Education","STRA","136.01","137.64","135.54","+1.00","+0.74%","93.92K","24/08"
"Sturm Ruger&Company","RGR","61.50","61.50","59.80","+1.60","+2.67%","122.11K","24/08"
"Summit Hotel Properties","INN","13.60","13.69","13.57","-0.06","-0.44%","361.98K","24/08"
"SunCoke Energy","SXC","11.29","11.37","11.15","+0.18","+1.62%","279.91K","24/08"
"Super Micro Computer","SMCI","16.38","17.71","15.90","-0.86","-4.99%","14.66M","24/08"
"Superior Industries","SUP","21.90","22.10","21.70","+0.15","+0.69%","124.70K","24/08"
"Supernus","SUPN","44.550","45.390","44.400","-0.300","-0.67%","400.13K","24/08"
"Supervalu","SVU","32.220","32.220","32.100","+0.030","+0.09%","710.41K","24/08"
"SurModics","SRDX","74.15","75.00","73.85","-0.15","-0.20%","76.29K","24/08"
"Sykes","SYKE","29.30","29.56","29.21","+0.08","+0.27%","114.61K","24/08"
"Synchronoss Tech","SNCR","5.67","5.71","5.51","-0.05","-0.87%","217.32K","24/08"
"Synergy Resources","SRCI","9.70","9.98","9.58","0.00","0.00%","278.99K","23/08"
"Tailored Brands","TLRD","22.29","22.41","21.48","+0.32","+1.46%","934.31K","24/08"
"Take-Two","TTWO","134.01","134.63","131.27","+3.33","+2.55%","1.93M","24/08"
"Team","TISI","25.20","25.55","24.75","+0.25","+1.00%","276.29K","24/08"
"Tennant","TNC","75.00","76.40","74.25","-1.00","-1.32%","79.49K","24/08"
"Tetra Tech","TTEK","69.70","70.25","69.45","-0.25","-0.36%","147.07K","24/08"
"Tetra Technologies","TTI","4.77","4.94","4.76","-0.09","-1.85%","470.35K","24/08"
"Texas Capital","TCBI","92.60","93.50","92.40","-0.40","-0.43%","212.75K","24/08"
"The Andersons","ANDE","40.55","40.65","40.20","+0.10","+0.25%","83.12K","24/08"
"The Childrens Place","PLCE","137.85","142.90","137.10","+2.10","+1.55%","1.24M","24/08"
"The Ensign","ENSG","38.79","38.90","37.79","+0.20","+0.52%","237.39K","24/08"
"The Medicines","MDCO","38.92","39.28","38.72","-0.07","-0.18%","497.02K","24/08"
"The Navigators","NAVG","69.50","69.75","69.48","-0.10","-0.14%","322.12K","24/08"
"The Providence Service","PRSC","66.91","67.69","65.95","+0.04","+0.06%","43.84K","24/08"
"Tidewater","TDW","31.520","32.560","31.205","+0.160","+0.51%","170.48K","24/08"
"Tile Shop","TTS","7.950","8.050","7.750","0.000","0.00%","357.26K","24/08"
"Timkensteel Corp","TMST","13.92","13.99","13.52","+0.51","+3.80%","327.66K","24/08"
"Titan","TWI","7.60","7.64","7.39","+0.20","+2.70%","261.90K","24/08"
"Tivity Health","TVTY","32.95","33.35","32.60","+0.20","+0.61%","245.91K","24/08"
"TiVo","TIVO","13.00","13.20","12.90","0.00","0.00%","469.22K","24/08"
"Tompkins","TMP","88.01","88.04","87.88","-0.29","-0.33%","4.28K","23/08"
"Topbuild Corp","BLD","68.89","70.43","68.85","-0.99","-1.42%","213.84K","24/08"
"Tredegar","TG","21.55","21.70","20.80","+0.70","+3.36%","135.38K","24/08"
"Trex","TREX","80.86","83.30","80.53","-2.33","-2.80%","841.45K","24/08"
"TrueBlue","TBI","29.40","29.65","29.00","+0.10","+0.34%","139.05K","24/08"
"TrustCo Bank NY","TRST","9.40","9.45","9.30","0.00","0.00%","268.07K","24/08"
"TTEC","TTEC","25.30","25.81","25.20","-0.10","-0.39%","85.81K","24/08"
"TTM","TTMI","17.98","18.18","17.97","-0.13","-0.72%","470.34K","24/08"
"Tuesday Morning","TUES","3.15","3.30","3.15","-0.10","-3.08%","185.32K","24/08"
"U S Concrete","USCR","48.70","49.16","48.10","+0.05","+0.10%","291.55K","24/08"
"UMB Financial","UMBF","75.56","76.34","75.38","-0.48","-0.63%","131.72K","24/08"
"Unifi","UFI","32.77","33.01","32.41","-0.06","-0.18%","56.46K","24/08"
"Unifirst","UNF","182.35","183.95","181.65","-0.70","-0.38%","58.76K","24/08"
"Unit","UNT","27.480","27.665","27.150","+0.100","+0.37%","182.72K","24/08"
"United Bankshares","UBSI","39.50","39.80","39.40","-0.05","-0.13%","214.06K","24/08"
"United Community Banks","UCBI","30.53","30.97","30.52","-0.28","-0.91%","321.77K","24/08"
"United Fire","UFCS","50.92","51.09","49.78","+0.72","+1.43%","30.26K","24/08"
"United Insurances","UIHC","20.720","20.820","20.520","-0.060","-0.29%","40.55K","24/08"
"Universal","UVV","59.90","60.38","59.50","-0.30","-0.50%","186.28K","24/08"
"Universal Electronics","UEIC","42.75","43.35","42.50","-0.45","-1.04%","81.28K","24/08"
"Universal Forest","UFPI","37.06","37.09","36.63","+0.11","+0.30%","215.09K","24/08"
"Universal Health RI","UHT","74.51","74.91","73.88","+0.52","+0.70%","22.19K","24/08"
"Universal Insurance","UVE","45.40","45.45","44.60","+0.20","+0.44%","194.83K","24/08"
"Urstadt Biddle Properties","UBA","23.11","23.15","22.62","+0.07","+0.30%","44.51K","24/08"
"US Ecology","ECOL","72.60","73.15","71.75","+0.40","+0.55%","57.83K","24/08"
"US Physicalrapy","USPH","118.55","120.75","116.77","+1.70","+1.45%","42.07K","24/08"
"US Silica","SLCA","22.640","22.730","22.320","+0.410","+1.84%","1.65M","24/08"
"Veeco","VECO","10.85","11.05","10.15","+0.80","+7.96%","816.17K","24/08"
"Vera Bradley","VRA","14.99","15.09","14.75","+0.15","+1.01%","197.70K","24/08"
"Veritiv Cor","VRTV","48.35","48.40","47.80","+0.55","+1.15%","51.15K","24/08"
"Viad","VVI","61.95","62.10","61.40","+0.25","+0.41%","35.98K","24/08"
"Viavi Solutions","VIAV","11.47","11.51","11.34","+0.10","+0.88%","2.03M","24/08"
"Vicor","VICR","60.00","60.60","58.30","+1.50","+2.56%","128.15K","24/08"
"Virtus","VRTS","128.55","130.80","128.10","-0.80","-0.62%","37.23K","24/08"
"Virtusa","VRTU","57.57","57.77","56.58","+0.78","+1.37%","138.27K","24/08"
"Vitamin Shoppe","VSI","13.65","13.85","13.38","0.00","0.00%","585.59K","24/08"
"Wabash National","WNC","18.81","18.89","18.57","+0.18","+0.97%","200.36K","24/08"
"WageWorks","WAGE","52.700","53.100","51.650","+1.000","+1.93%","154.91K","24/08"
"Walker&Dunlop","WD","54.90","55.69","54.64","-0.45","-0.81%","94.19K","24/08"
"Watts Water Technologies","WTS","83.30","83.55","82.95","+0.15","+0.18%","54.41K","24/08"
"WD-40","WDFC","174.95","175.45","173.25","+1.70","+0.98%","34.32K","24/08"
"Westamerica Bancorporation","WABC","63.80","64.31","63.72","-0.29","-0.45%","38.32K","24/08"
"Winnebago Industries","WGO","37.30","37.70","36.88","+0.35","+0.95%","172.23K","24/08"
"Wintrust","WTFC","89.85","90.79","89.78","-0.67","-0.74%","341.75K","24/08"
"Wolverine","WWW","38.48","38.57","38.08","-0.06","-0.16%","434.95K","24/08"
"World Acceptance","WRLD","118.76","119.27","117.65","+0.91","+0.77%","31.11K","24/08"
"WWE","WWE","82.27","82.57","80.77","+1.63","+2.02%","707.51K","24/08"
"XO","XOXO","30.750","31.020","30.375","+0.380","+1.25%","116.45K","24/08"
"Xperi","XPER","15.95","16.33","15.90","-0.25","-1.54%","305.43K","24/08"
"Zumiez","ZUMZ","29.75","30.15","29.03","-0.25","-0.83%","555.33K","24/08"
